"","Item_Identifier","Outlet_Identifier","Item_Outlet_Sales"
"11395","FDF44","OUT010",3064.09172
"11396","FDK04","OUT018",1666.82872917038
"11397","NCA41","OUT013",1666.82872917038
"11398","FDD51","OUT017",1666.82872917038
"11399","NCZ53","OUT045",1666.82872917038
"11400","FDP01","OUT027",263.26925361552
"11401","FDY25","OUT049",1065.11726817213
"11402","FDB17","OUT018",1065.11726817213
"11403","NCV54","OUT018",1065.11726817213
"11404","FDJ32","OUT017",1065.11726817213
"11405","FDA37","OUT049",1065.11726817213
"11406","FDG35","OUT035",1065.11726817213
"11407","NCM05","OUT018",1065.11726817213
"11408","FDG45","OUT046",1065.11726817213
"11409","FDH28","OUT013",1065.11726817213
"11410","NCE18","OUT049",1065.11726817213
"11411","FDH38","OUT045",116.801537301587
"11412","FDR56","OUT013",116.801537301587
"11413","FDH17","OUT027",1065.11726817213
"11414","FDD39","OUT049",1065.11726817213
"11415","FDB41","OUT049",1065.11726817213
"11416","NCR53","OUT046",1065.11726817213
"11417","FDX46","OUT017",1065.11726817213
"11418","FDV28","OUT049",1065.11726817213
"11419","FDA08","OUT018",1065.11726817213
"11420","FDH45","OUT017",1065.11726817213
"11421","NCS38","OUT010",1065.11726817213
"11422","FDD40","OUT010",1065.11726817213
"11423","DRM59","OUT035",1065.11726817213
"11424","NCJ43","OUT018",1065.11726817213
"11425","NCN29","OUT013",1065.11726817213
"11426","NCC19","OUT045",1065.11726817213
"11427","FDR56","OUT035",116.801537301587
"11428","FDZ43","OUT049",116.801537301587
"11429","FDJ32","OUT010",2388.12603163539
"11430","DRH03","OUT017",2388.12603163539
"11431","NCZ54","OUT035",2388.12603163539
"11432","FDE26","OUT017",2388.12603163539
"11433","FDS03","OUT045",2388.12603163539
"11434","DRZ24","OUT019",3064.09172
"11435","FDO48","OUT027",2388.12603163539
"11436","FDW39","OUT049",2388.12603163539
"11437","NCK05","OUT049",263.26925361552
"11438","NCK30","OUT017",1666.82872917038
"11439","FDT27","OUT018",1666.82872917038
"11440","FDS08","OUT019",1666.82872917038
"11441","NCJ19","OUT049",3064.09172
"11442","FDC58","OUT045",1666.82872917038
"11443","DRE37","OUT013",263.26925361552
"11444","FDW02","OUT035",1666.82872917038
"11445","FDJ02","OUT010",1666.82872917038
"11446","FDX09","OUT045",1666.82872917038
"11447","FDT31","OUT010",263.26925361552
"11448","FDI24","OUT049",1065.11726817213
"11449","FDY09","OUT045",1065.11726817213
"11450","FDV28","OUT045",1065.11726817213
"11451","DRM47","OUT049",1065.11726817213
"11452","FDT52","OUT019",1065.11726817213
"11453","FDI48","OUT018",1065.11726817213
"11454","FDY55","OUT017",1065.11726817213
"11455","FDU48","OUT013",116.801537301587
"11456","FDN25","OUT045",1065.11726817213
"11457","FDP20","OUT049",1065.11726817213
"11458","FDJ15","OUT013",1065.11726817213
"11459","FDD04","OUT018",1065.11726817213
"11460","FDY58","OUT045",1065.11726817213
"11461","FDR37","OUT018",1065.11726817213
"11462","FDF44","OUT013",1065.11726817213
"11463","FDD32","OUT045",1065.11726817213
"11464","FDR57","OUT017",116.801537301587
"11465","DRG39","OUT027",3064.09172
"11466","FDX15","OUT017",1666.82872917038
"11467","DRN37","OUT045",1666.82872917038
"11468","FDW40","OUT027",1666.82872917038
"11469","FDB32","OUT049",1666.82872917038
"11470","FDM40","OUT018",1666.82872917038
"11471","FDE39","OUT027",1666.82872917038
"11472","DRH49","OUT017",1666.82872917038
"11473","FDT46","OUT049",3064.09172
"11474","NCF06","OUT035",263.26925361552
"11475","FDP07","OUT017",1666.82872917038
"11476","FDC04","OUT013",263.26925361552
"11477","FDZ32","OUT017",1666.82872917038
"11478","FDD50","OUT045",1666.82872917038
"11479","FDU56","OUT017",1666.82872917038
"11480","FDV34","OUT017",1666.82872917038
"11481","NCY41","OUT013",1666.82872917038
"11482","NCK18","OUT046",1666.82872917038
"11483","DRH25","OUT049",1065.11726817213
"11484","FDT57","OUT046",1065.11726817213
"11485","FDV56","OUT018",1065.11726817213
"11486","FDV12","OUT045",1065.11726817213
"11487","FDN52","OUT017",116.801537301587
"11488","FDX38","OUT035",1065.11726817213
"11489","FDE47","OUT018",1065.11726817213
"11490","NCO07","OUT013",1065.11726817213
"11491","FDV09","OUT027",1065.11726817213
"11492","FDZ23","OUT019",1065.11726817213
"11493","DRH51","OUT018",1065.11726817213
"11494","NCY54","OUT045",1065.11726817213
"11495","DRG49","OUT013",1065.11726817213
"11496","NCC19","OUT049",1065.11726817213
"11497","NCV53","OUT045",1065.11726817213
"11498","FDZ47","OUT019",1065.11726817213
"11499","NCO26","OUT018",1065.11726817213
"11500","NCP02","OUT045",116.801537301587
"11501","NCW30","OUT018",1666.82872917038
"11502","NCN55","OUT046",1666.82872917038
"11503","FDB20","OUT010",263.26925361552
"11504","DRL11","OUT013",1666.82872917038
"11505","DRD60","OUT045",1666.82872917038
"11506","FDW14","OUT010",1666.82872917038
"11507","FDL27","OUT010",3064.09172
"11508","FDU09","OUT018",263.26925361552
"11509","DRH36","OUT027",1666.82872917038
"11510","FDP34","OUT027",1666.82872917038
"11511","FDE04","OUT017",1065.11726817213
"11512","FDZ57","OUT027",1065.11726817213
"11513","FDF02","OUT010",1065.11726817213
"11514","FDG28","OUT045",1065.11726817213
"11515","NCI31","OUT046",1065.11726817213
"11516","FDT43","OUT013",1065.11726817213
"11517","FDU20","OUT046",1065.11726817213
"11518","FDD53","OUT013",116.801537301587
"11519","FDW15","OUT045",1666.82872917038
"11520","NCT53","OUT045",1666.82872917038
"11521","NCG55","OUT027",1666.82872917038
"11522","FDD48","OUT035",263.26925361552
"11523","FDG47","OUT049",3064.09172
"11524","FDI21","OUT017",1666.82872917038
"11525","FDT27","OUT017",1666.82872917038
"11526","DRO35","OUT013",1666.82872917038
"11527","FDD33","OUT017",1666.82872917038
"11528","FDC04","OUT035",509.407597934869
"11529","FDY34","OUT013",509.407597934869
"11530","DRJ49","OUT049",509.407597934869
"11531","FDE05","OUT049",509.407597934869
"11532","FDU31","OUT017",509.407597934869
"11533","NCN19","OUT027",509.407597934869
"11534","FDK56","OUT027",509.407597934869
"11535","FDK58","OUT017",509.407597934869
"11536","NCJ42","OUT035",1666.82872917038
"11537","FDZ34","OUT027",1666.82872917038
"11538","FDA52","OUT018",1666.82872917038
"11539","NCR29","OUT013",1666.82872917038
"11540","FDT48","OUT035",3064.09172
"11541","DRJ51","OUT019",1666.82872917038
"11542","NCS54","OUT046",263.26925361552
"11543","FDV01","OUT035",1666.82872917038
"11544","DRG51","OUT027",1666.82872917038
"11545","NCG42","OUT013",1065.11726817213
"11546","FDA51","OUT049",1065.11726817213
"11547","FDV19","OUT010",1065.11726817213
"11548","NCT18","OUT045",1065.11726817213
"11549","NCS41","OUT045",1065.11726817213
"11550","FDO03","OUT046",1065.11726817213
"11551","FDL12","OUT010",116.801537301587
"11552","FDY37","OUT010",1065.11726817213
"11553","FDI58","OUT049",1065.11726817213
"11554","FDT28","OUT018",263.26925361552
"11555","NCC42","OUT010",1666.82872917038
"11556","FDO01","OUT017",1666.82872917038
"11557","FDJ02","OUT013",1666.82872917038
"11558","FDQ04","OUT018",3064.09172
"11559","DRL47","OUT013",1666.82872917038
"11560","FDZ32","OUT035",1666.82872917038
"11561","FDC35","OUT035",1666.82872917038
"11562","FDX14","OUT045",1666.82872917038
"11563","FDZ35","OUT013",263.26925361552
"11564","FDL14","OUT013",3064.09172
"11565","FDO04","OUT049",1666.82872917038
"11566","DRK11","OUT017",1666.82872917038
"11567","FDB44","OUT018",1666.82872917038
"11568","FDZ50","OUT049",1666.82872917038
"11569","FDI12","OUT027",1666.82872917038
"11570","FDU43","OUT017",1666.82872917038
"11571","FDD58","OUT010",1666.82872917038
"11572","FDB27","OUT017",263.26925361552
"11573","FDB04","OUT018",3064.09172
"11574","NCO17","OUT013",1666.82872917038
"11575","FDL12","OUT017",1666.82872917038
"11576","DRJ13","OUT049",1666.82872917038
"11577","FDD57","OUT045",1666.82872917038
"11578","FDW19","OUT035",1666.82872917038
"11579","DRD27","OUT018",1666.82872917038
"11580","FDH27","OUT027",1666.82872917038
"11581","NCW30","OUT027",1666.82872917038
"11582","FDR40","OUT018",1666.82872917038
"11583","FDG05","OUT013",1666.82872917038
"11584","NCY41","OUT019",1666.82872917038
"11585","FDI38","OUT018",3064.09172
"11586","FDR20","OUT046",1666.82872917038
"11587","FDE09","OUT017",1666.82872917038
"11588","FDN50","OUT019",263.26925361552
"11589","DRF27","OUT045",1666.82872917038
"11590","DRF51","OUT013",116.801537301587
"11591","NCO02","OUT019",509.407597934869
"11592","FDB51","OUT027",509.407597934869
"11593","FDJ50","OUT013",509.407597934869
"11594","FDN52","OUT013",509.407597934869
"11595","FDX14","OUT013",509.407597934869
"11596","FDT27","OUT019",509.407597934869
"11597","FDV10","OUT013",509.407597934869
"11598","FDU33","OUT046",509.407597934869
"11599","FDU58","OUT046",1666.82872917038
"11600","NCP42","OUT027",1666.82872917038
"11601","FDL51","OUT027",3064.09172
"11602","DRH15","OUT027",1666.82872917038
"11603","FDU16","OUT017",1666.82872917038
"11604","FDW15","OUT017",1666.82872917038
"11605","FDQ44","OUT045",1666.82872917038
"11606","NCI06","OUT027",1666.82872917038
"11607","DRK23","OUT019",263.26925361552
"11608","FDC28","OUT035",1666.82872917038
"11609","NCY17","OUT019",1666.82872917038
"11610","NCV05","OUT018",1666.82872917038
"11611","FDM34","OUT019",3064.09172
"11612","DRD60","OUT027",1666.82872917038
"11613","FDT38","OUT046",263.26925361552
"11614","FDQ57","OUT018",1666.82872917038
"11615","FDE59","OUT027",1666.82872917038
"11616","NCM43","OUT046",1666.82872917038
"11617","DRI51","OUT049",1666.82872917038
"11618","NCG30","OUT017",263.26925361552
"11619","NCK54","OUT035",3064.09172
"11620","FDQ16","OUT019",1666.82872917038
"11621","FDI36","OUT013",1666.82872917038
"11622","FDX16","OUT027",1666.82872917038
"11623","FDA34","OUT046",1666.82872917038
"11624","FDJ48","OUT018",1666.82872917038
"11625","FDU47","OUT035",1666.82872917038
"11626","FDS39","OUT046",1065.11726817213
"11627","FDD11","OUT046",1065.11726817213
"11628","FDM16","OUT027",1065.11726817213
"11629","FDU56","OUT018",1065.11726817213
"11630","FDQ32","OUT017",116.801537301587
"11631","DRK35","OUT013",1065.11726817213
"11632","FDA58","OUT049",116.801537301587
"11633","DRG48","OUT019",1065.11726817213
"11634","FDT59","OUT010",1065.11726817213
"11635","FDQ31","OUT019",1065.11726817213
"11636","FDS51","OUT018",1065.11726817213
"11637","FDW32","OUT027",1065.11726817213
"11638","FDI15","OUT027",116.801537301587
"11639","NCV30","OUT017",1065.11726817213
"11640","DRG25","OUT049",1065.11726817213
"11641","FDT02","OUT013",1065.11726817213
"11642","FDO33","OUT027",1065.11726817213
"11643","FDP38","OUT035",1065.11726817213
"11644","FDZ45","OUT035",1065.11726817213
"11645","NCA54","OUT027",1666.82872917038
"11646","FDU33","OUT017",263.26925361552
"11647","FDN58","OUT017",1666.82872917038
"11648","FDI05","OUT045",1666.82872917038
"11649","FDM57","OUT019",1666.82872917038
"11650","NCS42","OUT027",263.26925361552
"11651","FDB57","OUT045",1666.82872917038
"11652","FDC03","OUT045",1666.82872917038
"11653","FDZ58","OUT013",3064.09172
"11654","NCK29","OUT045",2388.12603163539
"11655","NCR53","OUT045",2388.12603163539
"11656","FDE26","OUT027",263.26925361552
"11657","FDU52","OUT049",2388.12603163539
"11658","FDE41","OUT027",2388.12603163539
"11659","FDU38","OUT018",2388.12603163539
"11660","FDA52","OUT017",2388.12603163539
"11661","FDW46","OUT046",3064.09172
"11662","DRI59","OUT035",2388.12603163539
"11663","FDT38","OUT035",1065.11726817213
"11664","FDL33","OUT018",1065.11726817213
"11665","FDQ01","OUT027",1065.11726817213
"11666","FDJ08","OUT046",1065.11726817213
"11667","FDQ47","OUT049",1065.11726817213
"11668","NCZ18","OUT013",1065.11726817213
"11669","FDE29","OUT017",1065.11726817213
"11670","FDF10","OUT027",1065.11726817213
"11671","FDC48","OUT049",1666.82872917038
"11672","FDY58","OUT013",1666.82872917038
"11673","NCX30","OUT010",1666.82872917038
"11674","FDV11","OUT013",1666.82872917038
"11675","FDT46","OUT046",263.26925361552
"11676","DRD01","OUT019",1666.82872917038
"11677","FDQ11","OUT013",3064.09172
"11678","NCM41","OUT017",1666.82872917038
"11679","NCC55","OUT013",1666.82872917038
"11680","FDG45","OUT027",1065.11726817213
"11681","NCQ54","OUT049",116.801537301587
"11682","FDM34","OUT045",1065.11726817213
"11683","FDD17","OUT019",1065.11726817213
"11684","FDN38","OUT027",1065.11726817213
"11685","FDB53","OUT018",1065.11726817213
"11686","NCL06","OUT035",1065.11726817213
"11687","NCV18","OUT019",1065.11726817213
"11688","FDX25","OUT013",1065.11726817213
"11689","FDB39","OUT046",509.407597934869
"11690","FDC33","OUT049",509.407597934869
"11691","NCO14","OUT018",509.407597934869
"11692","FDA58","OUT027",509.407597934869
"11693","NCQ02","OUT017",509.407597934869
"11694","NCR53","OUT017",509.407597934869
"11695","FDN52","OUT046",116.801537301587
"11696","FDG26","OUT046",509.407597934869
"11697","FDE23","OUT027",509.407597934869
"11698","DRI37","OUT013",1065.11726817213
"11699","DRH37","OUT018",1065.11726817213
"11700","FDO01","OUT035",1065.11726817213
"11701","FDK45","OUT049",116.801537301587
"11702","FDP23","OUT049",1065.11726817213
"11703","FDM33","OUT035",116.801537301587
"11704","FDD36","OUT017",1065.11726817213
"11705","FDL56","OUT017",1065.11726817213
"11706","FDT27","OUT010",1065.11726817213
"11707","FDG52","OUT017",1065.11726817213
"11708","NCL42","OUT035",1065.11726817213
"11709","DRJ24","OUT046",116.801537301587
"11710","FDV38","OUT046",1065.11726817213
"11711","FDT35","OUT045",1065.11726817213
"11712","FDY51","OUT045",1065.11726817213
"11713","FDC37","OUT017",1065.11726817213
"11714","NCP43","OUT013",116.801537301587
"11715","FDO33","OUT045",1065.11726817213
"11716","FDW04","OUT018",1065.11726817213
"11717","NCC31","OUT046",1065.11726817213
"11718","FDK22","OUT049",1666.82872917038
"11719","FDJ50","OUT017",3064.09172
"11720","FDV13","OUT017",1666.82872917038
"11721","DRL60","OUT017",263.26925361552
"11722","FDW03","OUT017",263.26925361552
"11723","FDY27","OUT035",1666.82872917038
"11724","FDB39","OUT027",1666.82872917038
"11725","FDU59","OUT045",1666.82872917038
"11726","FDZ57","OUT049",1666.82872917038
"11727","FDO21","OUT049",1666.82872917038
"11728","FDS43","OUT018",3064.09172
"11729","FDU28","OUT010",1666.82872917038
"11730","FDC51","OUT010",1666.82872917038
"11731","FDW16","OUT010",1666.82872917038
"11732","FDP32","OUT010",1666.82872917038
"11733","FDB60","OUT019",1666.82872917038
"11734","NCQ30","OUT046",1666.82872917038
"11735","FDD26","OUT049",1666.82872917038
"11736","FDI44","OUT045",3064.09172
"11737","DRH23","OUT046",1666.82872917038
"11738","FDO44","OUT046",1666.82872917038
"11739","FDG04","OUT046",1666.82872917038
"11740","FDM32","OUT027",263.26925361552
"11741","FDM09","OUT013",1666.82872917038
"11742","FDZ47","OUT013",1666.82872917038
"11743","FDM40","OUT027",1666.82872917038
"11744","FDY48","OUT017",1666.82872917038
"11745","NCM30","OUT045",1666.82872917038
"11746","FDX36","OUT010",263.26925361552
"11747","DRF03","OUT017",1666.82872917038
"11748","FDN51","OUT049",1666.82872917038
"11749","FDM57","OUT049",3064.09172
"11750","FDB35","OUT049",263.26925361552
"11751","FDY13","OUT027",1666.82872917038
"11752","FDA37","OUT017",1666.82872917038
"11753","NCX53","OUT017",1666.82872917038
"11754","FDD59","OUT018",1666.82872917038
"11755","FDX10","OUT019",263.26925361552
"11756","FDC03","OUT018",1666.82872917038
"11757","FDW43","OUT035",1666.82872917038
"11758","FDW10","OUT046",1666.82872917038
"11759","FDY14","OUT027",1666.82872917038
"11760","FDV43","OUT045",1666.82872917038
"11761","FDO40","OUT013",3064.09172
"11762","FDP46","OUT027",1666.82872917038
"11763","NCE43","OUT019",1666.82872917038
"11764","FDD05","OUT035",263.26925361552
"11765","FDJ60","OUT010",2388.12603163539
"11766","DRE27","OUT018",2388.12603163539
"11767","FDO11","OUT035",2388.12603163539
"11768","DRG11","OUT027",2388.12603163539
"11769","FDK33","OUT010",2388.12603163539
"11770","DRM23","OUT045",3064.09172
"11771","FDJ02","OUT027",2388.12603163539
"11772","NCZ05","OUT045",2388.12603163539
"11773","NCL30","OUT013",2388.12603163539
"11774","FDZ19","OUT018",263.26925361552
"11775","FDM45","OUT049",2388.12603163539
"11776","FDO36","OUT046",2388.12603163539
"11777","NCK31","OUT045",2388.12603163539
"11778","DRJ37","OUT045",2388.12603163539
"11779","FDP24","OUT018",2388.12603163539
"11780","FDF46","OUT013",3064.09172
"11781","FDX46","OUT019",2388.12603163539
"11782","NCL18","OUT045",263.26925361552
"11783","FDJ26","OUT013",509.407597934869
"11784","FDJ07","OUT045",509.407597934869
"11785","FDY15","OUT013",509.407597934869
"11786","DRG01","OUT045",509.407597934869
"11787","FDF58","OUT045",509.407597934869
"11788","FDZ14","OUT019",509.407597934869
"11789","FDP31","OUT049",116.801537301587
"11790","FDH45","OUT013",509.407597934869
"11791","FDA09","OUT010",509.407597934869
"11792","FDW31","OUT035",509.407597934869
"11793","FDA57","OUT046",116.801537301587
"11794","NCE55","OUT035",509.407597934869
"11795","FDC17","OUT019",509.407597934869
"11796","FDC59","OUT013",509.407597934869
"11797","FDA22","OUT013",509.407597934869
"11798","FDK52","OUT035",509.407597934869
"11799","NCM26","OUT046",509.407597934869
"11800","NCT53","OUT035",509.407597934869
"11801","FDW45","OUT018",1065.11726817213
"11802","NCI18","OUT035",1065.11726817213
"11803","FDE38","OUT018",1065.11726817213
"11804","FDF08","OUT019",1065.11726817213
"11805","FDY58","OUT010",1065.11726817213
"11806","FDF58","OUT019",1065.11726817213
"11807","FDX39","OUT017",1065.11726817213
"11808","FDB44","OUT049",1065.11726817213
"11809","FDF28","OUT013",2388.12603163539
"11810","FDE39","OUT013",2388.12603163539
"11811","FDT37","OUT018",2388.12603163539
"11812","FDZ45","OUT017",2388.12603163539
"11813","FDO40","OUT035",3064.09172
"11814","FDM57","OUT027",2388.12603163539
"11815","DRG36","OUT017",2388.12603163539
"11816","FDY36","OUT010",2388.12603163539
"11817","DRL60","OUT027",509.407597934869
"11818","FDS25","OUT019",509.407597934869
"11819","DRF49","OUT027",509.407597934869
"11820","FDP16","OUT045",509.407597934869
"11821","FDS60","OUT049",509.407597934869
"11822","FDU15","OUT027",509.407597934869
"11823","FDK43","OUT046",509.407597934869
"11824","FDN25","OUT046",509.407597934869
"11825","FDE53","OUT049",116.801537301587
"11826","FDB22","OUT013",1065.11726817213
"11827","FDE39","OUT017",1065.11726817213
"11828","FDX35","OUT035",1065.11726817213
"11829","NCG54","OUT049",1065.11726817213
"11830","FDH27","OUT035",116.801537301587
"11831","NCK42","OUT013",1065.11726817213
"11832","FDS25","OUT049",1065.11726817213
"11833","FDI10","OUT018",1065.11726817213
"11834","FDU35","OUT035",1065.11726817213
"11835","FDI04","OUT017",1666.82872917038
"11836","DRK23","OUT035",1666.82872917038
"11837","FDB53","OUT019",3064.09172
"11838","FDY02","OUT049",1666.82872917038
"11839","FDM60","OUT035",1666.82872917038
"11840","NCJ31","OUT010",1666.82872917038
"11841","DRP35","OUT017",1666.82872917038
"11842","NCQ30","OUT018",263.26925361552
"11843","DRL11","OUT010",1666.82872917038
"11844","FDU01","OUT013",509.407597934869
"11845","FDR39","OUT035",509.407597934869
"11846","FDO08","OUT046",509.407597934869
"11847","FDC02","OUT045",116.801537301587
"11848","NCZ29","OUT035",509.407597934869
"11849","FDF29","OUT010",509.407597934869
"11850","FDZ23","OUT017",509.407597934869
"11851","NCU53","OUT018",509.407597934869
"11852","NCW30","OUT013",509.407597934869
"11853","NCM26","OUT027",1065.11726817213
"11854","FDV50","OUT027",1065.11726817213
"11855","FDW15","OUT049",1065.11726817213
"11856","FDI35","OUT027",1065.11726817213
"11857","FDO11","OUT017",1065.11726817213
"11858","FDN48","OUT046",1065.11726817213
"11859","NCA17","OUT049",116.801537301587
"11860","NCN54","OUT013",1065.11726817213
"11861","FDP22","OUT013",1065.11726817213
"11862","NCB54","OUT035",116.801537301587
"11863","FDD08","OUT045",1666.82872917038
"11864","DRM48","OUT010",1666.82872917038
"11865","FDG41","OUT027",1666.82872917038
"11866","FDE44","OUT027",263.26925361552
"11867","FDE26","OUT035",3064.09172
"11868","NCS38","OUT013",1666.82872917038
"11869","NCJ54","OUT018",1666.82872917038
"11870","FDI40","OUT019",1666.82872917038
"11871","FDN45","OUT018",1666.82872917038
"11872","FDU43","OUT046",509.407597934869
"11873","FDI04","OUT010",509.407597934869
"11874","NCC07","OUT018",509.407597934869
"11875","NCC07","OUT019",509.407597934869
"11876","NCD18","OUT045",509.407597934869
"11877","FDU55","OUT035",509.407597934869
"11878","FDX59","OUT035",116.801537301587
"11879","FDR52","OUT049",509.407597934869
"11880","NCP17","OUT013",509.407597934869
"11881","FDQ32","OUT045",1666.82872917038
"11882","NCT17","OUT049",3064.09172
"11883","FDO10","OUT049",1666.82872917038
"11884","FDE32","OUT049",1666.82872917038
"11885","FDN44","OUT045",1666.82872917038
"11886","FDH02","OUT035",263.26925361552
"11887","FDK60","OUT013",263.26925361552
"11888","FDS24","OUT019",1666.82872917038
"11889","FDL03","OUT010",1666.82872917038
"11890","FDB46","OUT027",1666.82872917038
"11891","FDO48","OUT049",1666.82872917038
"11892","FDZ39","OUT049",1666.82872917038
"11893","FDT02","OUT027",263.26925361552
"11894","FDC50","OUT013",1666.82872917038
"11895","FDP39","OUT035",1666.82872917038
"11896","DRG15","OUT018",1666.82872917038
"11897","FDP10","OUT018",1666.82872917038
"11898","FDF53","OUT027",1666.82872917038
"11899","FDN34","OUT045",263.26925361552
"11900","FDK02","OUT045",3064.09172
"11901","FDC23","OUT045",2388.12603163539
"11902","FDJ10","OUT019",2388.12603163539
"11903","FDE53","OUT035",2388.12603163539
"11904","FDR25","OUT035",2388.12603163539
"11905","FDW50","OUT046",2388.12603163539
"11906","FDS09","OUT049",3064.09172
"11907","FDW49","OUT010",2388.12603163539
"11908","FDU51","OUT046",2388.12603163539
"11909","FDF28","OUT018",509.407597934869
"11910","NCY30","OUT018",509.407597934869
"11911","FDD44","OUT045",116.801537301587
"11912","FDX09","OUT017",509.407597934869
"11913","NCF30","OUT013",509.407597934869
"11914","FDZ50","OUT019",509.407597934869
"11915","FDW37","OUT013",509.407597934869
"11916","FDD11","OUT049",509.407597934869
"11917","DRH39","OUT018",509.407597934869
"11918","FDA36","OUT049",116.801537301587
"11919","NCG43","OUT049",2388.12603163539
"11920","FDF02","OUT035",2388.12603163539
"11921","FDP57","OUT027",2388.12603163539
"11922","NCE42","OUT017",2388.12603163539
"11923","NCR38","OUT027",3064.09172
"11924","FDP03","OUT019",2388.12603163539
"11925","FDO51","OUT035",2388.12603163539
"11926","NCQ42","OUT046",2388.12603163539
"11927","NCM41","OUT046",263.26925361552
"11928","FDH48","OUT027",509.407597934869
"11929","DRF60","OUT046",509.407597934869
"11930","FDJ27","OUT035",116.801537301587
"11931","FDQ14","OUT013",509.407597934869
"11932","FDN27","OUT017",509.407597934869
"11933","NCQ02","OUT046",509.407597934869
"11934","FDJ33","OUT049",509.407597934869
"11935","FDP07","OUT027",116.801537301587
"11936","DRE01","OUT049",509.407597934869
"11937","FDU36","OUT045",509.407597934869
"11938","FDL28","OUT017",2388.12603163539
"11939","NCX53","OUT046",2388.12603163539
"11940","FDZ39","OUT013",263.26925361552
"11941","NCP42","OUT013",2388.12603163539
"11942","FDJ14","OUT035",2388.12603163539
"11943","FDK04","OUT049",2388.12603163539
"11944","NCC19","OUT017",3064.09172
"11945","FDS09","OUT018",2388.12603163539
"11946","FDZ02","OUT046",2388.12603163539
"11947","FDD35","OUT018",1666.82872917038
"11948","NCY42","OUT017",1666.82872917038
"11949","FDB05","OUT045",263.26925361552
"11950","FDF20","OUT035",1666.82872917038
"11951","NCO41","OUT018",1666.82872917038
"11952","FDC40","OUT027",1666.82872917038
"11953","FDV58","OUT045",263.26925361552
"11954","FDZ57","OUT045",1666.82872917038
"11955","DRM35","OUT046",1666.82872917038
"11956","DRN36","OUT018",3064.09172
"11957","FDQ13","OUT046",1065.11726817213
"11958","DRO35","OUT010",509.407597934869
"11959","NCD43","OUT035",509.407597934869
"11960","FDA51","OUT018",116.801537301587
"11961","NCX17","OUT027",509.407597934869
"11962","NCZ17","OUT049",509.407597934869
"11963","FDR11","OUT027",1065.11726817213
"11964","FDW34","OUT049",1065.11726817213
"11965","FDN50","OUT017",509.407597934869
"11966","FDS09","OUT046",1666.82872917038
"11967","FDS48","OUT018",1666.82872917038
"11968","FDL44","OUT049",1666.82872917038
"11969","DRF48","OUT018",3064.09172
"11970","FDA14","OUT018",1666.82872917038
"11971","NCD30","OUT049",1666.82872917038
"11972","FDI16","OUT017",1666.82872917038
"11973","NCG06","OUT035",1666.82872917038
"11974","DRZ24","OUT035",263.26925361552
"11975","NCS17","OUT045",2388.12603163539
"11976","FDB37","OUT045",2388.12603163539
"11977","FDE10","OUT035",2388.12603163539
"11978","FDC57","OUT045",2388.12603163539
"11979","FDM12","OUT018",2388.12603163539
"11980","FDE24","OUT049",3064.09172
"11981","FDW22","OUT045",2388.12603163539
"11982","DRD01","OUT027",2388.12603163539
"11983","NCZ18","OUT027",1065.11726817213
"11984","FDN49","OUT045",1065.11726817213
"11985","FDR22","OUT035",1065.11726817213
"11986","FDV08","OUT019",1065.11726817213
"11987","FDY39","OUT046",1065.11726817213
"11988","FDV36","OUT049",1065.11726817213
"11989","FDO60","OUT045",1065.11726817213
"11990","FDU04","OUT027",1065.11726817213
"11991","FDR20","OUT027",1666.82872917038
"11992","FDW19","OUT019",263.26925361552
"11993","FDU40","OUT049",1666.82872917038
"11994","FDK15","OUT045",1666.82872917038
"11995","DRF15","OUT035",3064.09172
"11996","FDQ25","OUT017",1666.82872917038
"11997","FDI48","OUT019",1666.82872917038
"11998","FDS49","OUT046",1666.82872917038
"11999","FDV22","OUT046",263.26925361552
"12000","NCV42","OUT046",1666.82872917038
"12001","FDX26","OUT046",509.407597934869
"12002","FDI33","OUT018",509.407597934869
"12003","FDZ14","OUT049",509.407597934869
"12004","FDG10","OUT013",116.801537301587
"12005","FDM38","OUT018",509.407597934869
"12006","FDG26","OUT027",509.407597934869
"12007","FDH46","OUT035",509.407597934869
"12008","FDN13","OUT018",509.407597934869
"12009","FDU57","OUT035",509.407597934869
"12010","NCI06","OUT046",116.801537301587
"12011","FDM38","OUT045",1065.11726817213
"12012","NCG42","OUT010",1065.11726817213
"12013","FDL39","OUT045",116.801537301587
"12014","FDT31","OUT019",1065.11726817213
"12015","FDV59","OUT013",1065.11726817213
"12016","FDB49","OUT035",116.801537301587
"12017","FDD58","OUT049",1065.11726817213
"12018","DRN59","OUT046",1065.11726817213
"12019","FDX48","OUT049",1065.11726817213
"12020","FDQ11","OUT049",1065.11726817213
"12021","FDY12","OUT049",1666.82872917038
"12022","FDQ11","OUT045",263.26925361552
"12023","DRI11","OUT017",1666.82872917038
"12024","FDY32","OUT027",3064.09172
"12025","FDS51","OUT045",1666.82872917038
"12026","FDR19","OUT010",1666.82872917038
"12027","DRB13","OUT018",1666.82872917038
"12028","FDS21","OUT035",1666.82872917038
"12029","FDQ40","OUT045",1666.82872917038
"12030","NCE55","OUT013",1666.82872917038
"12031","FDX43","OUT027",1666.82872917038
"12032","FDS12","OUT049",1666.82872917038
"12033","DRK01","OUT027",263.26925361552
"12034","FDN25","OUT017",1666.82872917038
"12035","FDB60","OUT046",3064.09172
"12036","FDQ13","OUT017",1666.82872917038
